1708279091.048321 server started (79365): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1708279091.048388 on Darwin 23.2.0 Darwin Kernel Version 23.2.0: Wed Nov 15 21:55:06 PST 2023; root:xnu-10002.61.3~2/RELEASE_ARM64_T6020
1708279091.048403 using libevent 2.1.12-stable (select); utf8proc 2.9.0; ncurses 6.4
1708279091.048466 input_key_build: 0x10e003 (PasteStart) is \033[200~
1708279091.074040 args_parse: 3 = scroll-up (type 1)
1708279091.074047 cmd_parse_build_commands: select-pane ; send-keys -X -N 5 scroll-up
1708279091.074050 args_parse: -T = copy-mode
1708279091.074053 args_parse: flags end at 2 of 4
1708279091.074055 args_parse: 2 = WheelUpPane (type 1)
1708279091.074061 args_parse: 3 = select-pane ; send-keys -X -N 5 scroll-up (type 2)
1708279091.074071 cmd_parse_build_commands: bind-key -T copy-mode WheelUpPane { select-pane ; send-keys -X -N 5 scroll-up }
1708279091.074075 cmdq_get_command: [bind-key/0x1360351e0] group 1482
1708279091.074078 cmdq_append <global>: [bind-key/0x1360351e0]
1708279091.074081 yylex_token: bind
1708279091.074084 yylex_token: -Tcopy-mode
1708279091.074087 yylex_token: WheelDownPane
1708279091.074090 yylex_token: select-pane
1708279091.074093 yylex_token: send
1708279091.074096 yylex_token: -N5
1708279091.074099 yylex_token: -X
1708279091.074101 yylex_token: scroll-down
1708279091.074105 cmd_parse_build_commands 0:0: bind
1708279091.074107 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.074110 cmd_parse_build_commands 0:2: WheelDownPane
1708279091.074113 cmd_parse_build_commands 0:3 0:0: select-pane
1708279091.074116 cmd_parse_build_commands 0:3 1:0: send
1708279091.074118 cmd_parse_build_commands 0:3 1:1: -N5
1708279091.074121 cmd_parse_build_commands 0:3 1:2: -X
1708279091.074123 cmd_parse_build_commands 0:3 1:3: scroll-down
1708279091.074127 cmd_parse_build_commands 0:0: select-pane
1708279091.074129 cmd_parse_build_commands 1:0: send
1708279091.074132 cmd_parse_build_commands 1:1: -N5
1708279091.074135 cmd_parse_build_commands 1:2: -X
1708279091.074137 cmd_parse_build_commands 1:3: scroll-down
1708279091.074144 args_parse: flags end at 1 of 1
1708279091.074159 args_parse: -N = 5
1708279091.074162 args_parse: -X
1708279091.074165 args_parse: flags end at 3 of 4
1708279091.074167 args_parse: 3 = scroll-down (type 1)
1708279091.074174 cmd_parse_build_commands: select-pane ; send-keys -X -N 5 scroll-down
1708279091.074177 args_parse: -T = copy-mode
1708279091.074180 args_parse: flags end at 2 of 4
1708279091.074182 args_parse: 2 = WheelDownPane (type 1)
1708279091.074188 args_parse: 3 = select-pane ; send-keys -X -N 5 scroll-down (type 2)
1708279091.074198 cmd_parse_build_commands: bind-key -T copy-mode WheelDownPane { select-pane ; send-keys -X -N 5 scroll-down }
1708279091.074202 cmdq_get_command: [bind-key/0x136035550] group 1491
1708279091.074205 cmdq_append <global>: [bind-key/0x136035550]
1708279091.074208 yylex_token: bind
1708279091.074211 yylex_token: -Tcopy-mode
1708279091.074214 yylex_token: DoubleClick1Pane
1708279091.074218 yylex_token: select-pane
1708279091.074220 yylex_token: send
1708279091.074223 yylex_token: -X
1708279091.074226 yylex_token: select-word
1708279091.074229 yylex_token: run
1708279091.074232 yylex_token: -d0.3
1708279091.074235 yylex_token: send
1708279091.074237 yylex_token: -X
1708279091.074241 yylex_token: copy-pipe-and-cancel
1708279091.074244 cmd_parse_build_commands 0:0: bind
1708279091.074247 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.074249 cmd_parse_build_commands 0:2: DoubleClick1Pane
1708279091.074252 cmd_parse_build_commands 0:3 0:0: select-pane
1708279091.074255 cmd_parse_build_commands 0:3 1:0: send
1708279091.074258 cmd_parse_build_commands 0:3 1:1: -X
1708279091.074260 cmd_parse_build_commands 0:3 1:2: select-word
1708279091.074263 cmd_parse_build_commands 0:3 2:0: run
1708279091.074265 cmd_parse_build_commands 0:3 2:1: -d0.3
1708279091.074268 cmd_parse_build_commands 0:3 3:0: send
1708279091.074270 cmd_parse_build_commands 0:3 3:1: -X
1708279091.074273 cmd_parse_build_commands 0:3 3:2: copy-pipe-and-cancel
1708279091.074276 cmd_parse_build_commands 0:0: select-pane
1708279091.074279 cmd_parse_build_commands 1:0: send
1708279091.074282 cmd_parse_build_commands 1:1: -X
1708279091.074284 cmd_parse_build_commands 1:2: select-word
1708279091.074287 cmd_parse_build_commands 2:0: run
1708279091.074289 cmd_parse_build_commands 2:1: -d0.3
1708279091.074292 cmd_parse_build_commands 3:0: send
1708279091.074294 cmd_parse_build_commands 3:1: -X
1708279091.074297 cmd_parse_build_commands 3:2: copy-pipe-and-cancel
1708279091.074301 args_parse: flags end at 1 of 1
1708279091.074305 args_parse: -X
1708279091.074307 args_parse: flags end at 2 of 3
1708279091.074310 args_parse: 2 = select-word (type 1)
1708279091.074314 args_parse: -d = 0.3
1708279091.074317 args_parse: flags end at 2 of 2
1708279091.074321 args_parse: -X
1708279091.074324 args_parse: flags end at 2 of 3
1708279091.074326 args_parse: 2 = copy-pipe-and-cancel (type 1)
1708279091.074335 cmd_parse_build_commands: select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel
1708279091.074338 args_parse: -T = copy-mode
1708279091.074341 args_parse: flags end at 2 of 4
1708279091.074343 args_parse: 2 = DoubleClick1Pane (type 1)
1708279091.074352 args_parse: 3 = select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel (type 2)
1708279091.074365 cmd_parse_build_commands: bind-key -T copy-mode DoubleClick1Pane { select-pane ; send-keys -X select-word ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1708279091.074370 cmdq_get_command: [bind-key/0x136035bf0] group 1500
1708279091.074373 cmdq_append <global>: [bind-key/0x136035bf0]
1708279091.074376 yylex_token: bind
1708279091.074379 yylex_token: -Tcopy-mode
1708279091.074383 yylex_token: TripleClick1Pane
1708279091.074386 yylex_token: select-pane
1708279091.074388 yylex_token: send
1708279091.074391 yylex_token: -X
1708279091.074394 yylex_token: select-line
1708279091.074397 yylex_token: run
1708279091.074400 yylex_token: -d0.3
1708279091.074402 yylex_token: send
1708279091.074417 yylex_token: -X
1708279091.074421 yylex_token: copy-pipe-and-cancel
1708279091.074424 cmd_parse_build_commands 0:0: bind
1708279091.074427 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.074429 cmd_parse_build_commands 0:2: TripleClick1Pane
1708279091.074432 cmd_parse_build_commands 0:3 0:0: select-pane
1708279091.074435 cmd_parse_build_commands 0:3 1:0: send
1708279091.074437 cmd_parse_build_commands 0:3 1:1: -X
1708279091.074440 cmd_parse_build_commands 0:3 1:2: select-line
1708279091.074443 cmd_parse_build_commands 0:3 2:0: run
1708279091.074445 cmd_parse_build_commands 0:3 2:1: -d0.3
1708279091.074448 cmd_parse_build_commands 0:3 3:0: send
1708279091.074450 cmd_parse_build_commands 0:3 3:1: -X
1708279091.074453 cmd_parse_build_commands 0:3 3:2: copy-pipe-and-cancel
1708279091.074457 cmd_parse_build_commands 0:0: select-pane
1708279091.074459 cmd_parse_build_commands 1:0: send
1708279091.074462 cmd_parse_build_commands 1:1: -X
1708279091.074464 cmd_parse_build_commands 1:2: select-line
1708279091.074467 cmd_parse_build_commands 2:0: run
1708279091.074469 cmd_parse_build_commands 2:1: -d0.3
1708279091.074477 cmd_parse_build_commands 3:0: send
1708279091.074480 cmd_parse_build_commands 3:1: -X
1708279091.074482 cmd_parse_build_commands 3:2: copy-pipe-and-cancel
1708279091.074486 args_parse: flags end at 1 of 1
1708279091.074490 args_parse: -X
1708279091.074492 args_parse: flags end at 2 of 3
1708279091.074495 args_parse: 2 = select-line (type 1)
1708279091.074499 args_parse: -d = 0.3
1708279091.074502 args_parse: flags end at 2 of 2
1708279091.074506 args_parse: -X
1708279091.074508 args_parse: flags end at 2 of 3
1708279091.074511 args_parse: 2 = copy-pipe-and-cancel (type 1)
1708279091.074520 cmd_parse_build_commands: select-pane ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel
1708279091.074524 args_parse: -T = copy-mode
1708279091.074527 args_parse: flags end at 2 of 4
1708279091.074530 args_parse: 2 = TripleClick1Pane (type 1)
1708279091.074538 args_parse: 3 = select-pane ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel (type 2)
1708279091.074551 cmd_parse_build_commands: bind-key -T copy-mode TripleClick1Pane { select-pane ; send-keys -X select-line ; run-shell -d 0.3 ; send-keys -X copy-pipe-and-cancel }
1708279091.074556 cmdq_get_command: [bind-key/0x1360365c0] group 1511
1708279091.074559 cmdq_append <global>: [bind-key/0x1360365c0]
1708279091.074562 yylex_token: bind
1708279091.074565 yylex_token: -Tcopy-mode
1708279091.074567 yylex_token: NPage
1708279091.074570 yylex_token: send
1708279091.074573 yylex_token: -X
1708279091.074576 yylex_token: page-down
1708279091.074580 cmd_parse_build_commands 0:0: bind
1708279091.074583 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.074586 cmd_parse_build_commands 0:2: NPage
1708279091.074589 cmd_parse_build_commands 0:3 0:0: send
1708279091.074592 cmd_parse_build_commands 0:3 0:1: -X
1708279091.074594 cmd_parse_build_commands 0:3 0:2: page-down
1708279091.074617 cmd_parse_build_commands 0:0: send
1708279091.074619 cmd_parse_build_commands 0:1: -X
1708279091.074622 cmd_parse_build_commands 0:2: page-down
1708279091.074631 args_parse: -X
1708279091.074634 args_parse: flags end at 2 of 3
1708279091.074637 args_parse: 2 = page-down (type 1)
1708279091.074641 cmd_parse_build_commands: send-keys -X page-down
1708279091.074644 args_parse: -T = copy-mode
1708279091.074647 args_parse: flags end at 2 of 4
1708279091.074650 args_parse: 2 = NPage (type 1)
1708279091.074654 args_parse: 3 = send-keys -X page-down (type 2)
1708279091.074663 cmd_parse_build_commands: bind-key -T copy-mode NPage { send-keys -X page-down }
1708279091.074667 cmdq_get_command: [bind-key/0x136036730] group 1522
1708279091.074669 cmdq_append <global>: [bind-key/0x136036730]
1708279091.074672 yylex_token: bind
1708279091.074676 yylex_token: -Tcopy-mode
1708279091.074679 yylex_token: PPage
1708279091.074682 yylex_token: send
1708279091.074684 yylex_token: -X
1708279091.074687 yylex_token: page-up
1708279091.074691 cmd_parse_build_commands 0:0: bind
1708279091.074698 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.074701 cmd_parse_build_commands 0:2: PPage
1708279091.074703 cmd_parse_build_commands 0:3 0:0: send
1708279091.074706 cmd_parse_build_commands 0:3 0:1: -X
1708279091.074709 cmd_parse_build_commands 0:3 0:2: page-up
1708279091.074712 cmd_parse_build_commands 0:0: send
1708279091.074715 cmd_parse_build_commands 0:1: -X
1708279091.074717 cmd_parse_build_commands 0:2: page-up
1708279091.074721 args_parse: -X
1708279091.074724 args_parse: flags end at 2 of 3
1708279091.074726 args_parse: 2 = page-up (type 1)
1708279091.074731 cmd_parse_build_commands: send-keys -X page-up
1708279091.074734 args_parse: -T = copy-mode
1708279091.074737 args_parse: flags end at 2 of 4
1708279091.074740 args_parse: 2 = PPage (type 1)
1708279091.074744 args_parse: 3 = send-keys -X page-up (type 2)
1708279091.074752 cmd_parse_build_commands: bind-key -T copy-mode PPage { send-keys -X page-up }
1708279091.074756 cmdq_get_command: [bind-key/0x136036c50] group 1530
1708279091.074759 cmdq_append <global>: [bind-key/0x136036c50]
1708279091.074762 yylex_token: bind
1708279091.074765 yylex_token: -Tcopy-mode
1708279091.074768 yylex_token: Up
1708279091.074771 yylex_token: send
1708279091.074773 yylex_token: -X
1708279091.074776 yylex_token: cursor-up
1708279091.074780 cmd_parse_build_commands 0:0: bind
1708279091.074782 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.074785 cmd_parse_build_commands 0:2: Up
1708279091.074788 cmd_parse_build_commands 0:3 0:0: send
1708279091.074790 cmd_parse_build_commands 0:3 0:1: -X
1708279091.074793 cmd_parse_build_commands 0:3 0:2: cursor-up
1708279091.074797 cmd_parse_build_commands 0:0: send
1708279091.074799 cmd_parse_build_commands 0:1: -X
1708279091.074802 cmd_parse_build_commands 0:2: cursor-up
1708279091.074805 args_parse: -X
1708279091.074808 args_parse: flags end at 2 of 3
1708279091.074811 args_parse: 2 = cursor-up (type 1)
1708279091.074816 cmd_parse_build_commands: send-keys -X cursor-up
1708279091.074819 args_parse: -T = copy-mode
1708279091.074821 args_parse: flags end at 2 of 4
1708279091.074824 args_parse: 2 = Up (type 1)
1708279091.074828 args_parse: 3 = send-keys -X cursor-up (type 2)
1708279091.074837 cmd_parse_build_commands: bind-key -T copy-mode Up { send-keys -X cursor-up }
1708279091.074841 cmdq_get_command: [bind-key/0x136036e40] group 1538
1708279091.074843 cmdq_append <global>: [bind-key/0x136036e40]
1708279091.074846 yylex_token: bind
1708279091.074849 yylex_token: -Tcopy-mode
1708279091.074852 yylex_token: Down
1708279091.074855 yylex_token: send
1708279091.074857 yylex_token: -X
1708279091.074860 yylex_token: cursor-down
1708279091.074863 cmd_parse_build_commands 0:0: bind
1708279091.074866 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.074869 cmd_parse_build_commands 0:2: Down
1708279091.074871 cmd_parse_build_commands 0:3 0:0: send
1708279091.074874 cmd_parse_build_commands 0:3 0:1: -X
1708279091.074877 cmd_parse_build_commands 0:3 0:2: cursor-down
1708279091.074880 cmd_parse_build_commands 0:0: send
1708279091.074883 cmd_parse_build_commands 0:1: -X
1708279091.074885 cmd_parse_build_commands 0:2: cursor-down
1708279091.074889 args_parse: -X
1708279091.074892 args_parse: flags end at 2 of 3
1708279091.074894 args_parse: 2 = cursor-down (type 1)
1708279091.074899 cmd_parse_build_commands: send-keys -X cursor-down
1708279091.074902 args_parse: -T = copy-mode
1708279091.074905 args_parse: flags end at 2 of 4
1708279091.074907 args_parse: 2 = Down (type 1)
1708279091.074912 args_parse: 3 = send-keys -X cursor-down (type 2)
1708279091.074920 cmd_parse_build_commands: bind-key -T copy-mode Down { send-keys -X cursor-down }
1708279091.074924 cmdq_get_command: [bind-key/0x1360374c0] group 1546
1708279091.074927 cmdq_append <global>: [bind-key/0x1360374c0]
1708279091.074930 yylex_token: bind
1708279091.074933 yylex_token: -Tcopy-mode
1708279091.074935 yylex_token: Left
1708279091.074938 yylex_token: send
1708279091.074941 yylex_token: -X
1708279091.074944 yylex_token: cursor-left
1708279091.074947 cmd_parse_build_commands 0:0: bind
1708279091.074954 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.074956 cmd_parse_build_commands 0:2: Left
1708279091.074959 cmd_parse_build_commands 0:3 0:0: send
1708279091.074962 cmd_parse_build_commands 0:3 0:1: -X
1708279091.074964 cmd_parse_build_commands 0:3 0:2: cursor-left
1708279091.074968 cmd_parse_build_commands 0:0: send
1708279091.074970 cmd_parse_build_commands 0:1: -X
1708279091.074973 cmd_parse_build_commands 0:2: cursor-left
1708279091.074977 args_parse: -X
1708279091.074980 args_parse: flags end at 2 of 3
1708279091.074982 args_parse: 2 = cursor-left (type 1)
1708279091.074987 cmd_parse_build_commands: send-keys -X cursor-left
1708279091.074990 args_parse: -T = copy-mode
1708279091.074992 args_parse: flags end at 2 of 4
1708279091.074995 args_parse: 2 = Left (type 1)
1708279091.075000 args_parse: 3 = send-keys -X cursor-left (type 2)
1708279091.075008 cmd_parse_build_commands: bind-key -T copy-mode Left { send-keys -X cursor-left }
1708279091.075012 cmdq_get_command: [bind-key/0x136037960] group 1554
1708279091.075015 cmdq_append <global>: [bind-key/0x136037960]
1708279091.075018 yylex_token: bind
1708279091.075021 yylex_token: -Tcopy-mode
1708279091.075024 yylex_token: Right
1708279091.075027 yylex_token: send
1708279091.075030 yylex_token: -X
1708279091.075033 yylex_token: cursor-right
1708279091.075037 cmd_parse_build_commands 0:0: bind
1708279091.075039 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.075042 cmd_parse_build_commands 0:2: Right
1708279091.075044 cmd_parse_build_commands 0:3 0:0: send
1708279091.075047 cmd_parse_build_commands 0:3 0:1: -X
1708279091.075050 cmd_parse_build_commands 0:3 0:2: cursor-right
1708279091.075053 cmd_parse_build_commands 0:0: send
1708279091.075056 cmd_parse_build_commands 0:1: -X
1708279091.075059 cmd_parse_build_commands 0:2: cursor-right
1708279091.075063 args_parse: -X
1708279091.075067 args_parse: flags end at 2 of 3
1708279091.075070 args_parse: 2 = cursor-right (type 1)
1708279091.075076 cmd_parse_build_commands: send-keys -X cursor-right
1708279091.075080 args_parse: -T = copy-mode
1708279091.075083 args_parse: flags end at 2 of 4
1708279091.075090 args_parse: 2 = Right (type 1)
1708279091.075095 args_parse: 3 = send-keys -X cursor-right (type 2)
1708279091.075104 cmd_parse_build_commands: bind-key -T copy-mode Right { send-keys -X cursor-right }
1708279091.075112 cmdq_get_command: [bind-key/0x136037dd0] group 1562
1708279091.075115 cmdq_append <global>: [bind-key/0x136037dd0]
1708279091.075119 yylex_token: bind
1708279091.075123 yylex_token: -Tcopy-mode
1708279091.075126 yylex_token: M-1
1708279091.075129 yylex_token: command-prompt
1708279091.075132 yylex_token: -Np(repeat)
1708279091.075135 yylex_token: -I1
1708279091.075138 yylex_token: send
1708279091.075140 yylex_token: -N
1708279091.075143 yylex_token: %%
1708279091.075147 cmd_parse_build_commands 0:0: bind
1708279091.075149 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.075152 cmd_parse_build_commands 0:2: M-1
1708279091.075155 cmd_parse_build_commands 0:3 0:0: command-prompt
1708279091.075157 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1708279091.075160 cmd_parse_build_commands 0:3 0:2: -I1
1708279091.075163 cmd_parse_build_commands 0:3 0:3 0:0: send
1708279091.075165 cmd_parse_build_commands 0:3 0:3 0:1: -N
1708279091.075168 cmd_parse_build_commands 0:3 0:3 0:2: %%
1708279091.075172 cmd_parse_build_commands 0:0: command-prompt
1708279091.075174 cmd_parse_build_commands 0:1: -Np(repeat)
1708279091.075177 cmd_parse_build_commands 0:2: -I1
1708279091.075180 cmd_parse_build_commands 0:3 0:0: send
1708279091.075182 cmd_parse_build_commands 0:3 0:1: -N
1708279091.075185 cmd_parse_build_commands 0:3 0:2: %%
1708279091.075188 cmd_parse_build_commands 0:0: send
1708279091.075191 cmd_parse_build_commands 0:1: -N
1708279091.075194 cmd_parse_build_commands 0:2: %%
1708279091.075198 args_parse: -N = %%
1708279091.075200 args_parse: flags end at 3 of 3
1708279091.075205 cmd_parse_build_commands: send-keys -N "%%"
1708279091.075208 args_parse: -N
1708279091.075217 args_parse: -p = (repeat)
1708279091.075220 args_parse: -I = 1
1708279091.075223 args_parse: flags end at 3 of 4
1708279091.075227 args_parse: 3 = send-keys -N "%%" (type 2)
1708279091.075235 cmd_parse_build_commands: command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" }
1708279091.075238 args_parse: -T = copy-mode
1708279091.075241 args_parse: flags end at 2 of 4
1708279091.075243 args_parse: 2 = M-1 (type 1)
1708279091.075251 args_parse: 3 = command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } (type 2)
1708279091.075263 cmd_parse_build_commands: bind-key -T copy-mode M-1 { command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } }
1708279091.075267 cmdq_get_command: [bind-key/0x136038570] group 1570
1708279091.075270 cmdq_append <global>: [bind-key/0x136038570]
1708279091.075273 yylex_token: bind
1708279091.075276 yylex_token: -Tcopy-mode
1708279091.075279 yylex_token: M-2
1708279091.075282 yylex_token: command-prompt
1708279091.075285 yylex_token: -Np(repeat)
1708279091.075288 yylex_token: -I2
1708279091.075290 yylex_token: send
1708279091.075293 yylex_token: -N
1708279091.075296 yylex_token: %%
1708279091.075299 cmd_parse_build_commands 0:0: bind
1708279091.075302 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.075304 cmd_parse_build_commands 0:2: M-2
1708279091.075307 cmd_parse_build_commands 0:3 0:0: command-prompt
1708279091.075310 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1708279091.075313 cmd_parse_build_commands 0:3 0:2: -I2
1708279091.075315 cmd_parse_build_commands 0:3 0:3 0:0: send
1708279091.075318 cmd_parse_build_commands 0:3 0:3 0:1: -N
1708279091.075321 cmd_parse_build_commands 0:3 0:3 0:2: %%
1708279091.075325 cmd_parse_build_commands 0:0: command-prompt
1708279091.075327 cmd_parse_build_commands 0:1: -Np(repeat)
1708279091.075330 cmd_parse_build_commands 0:2: -I2
1708279091.075332 cmd_parse_build_commands 0:3 0:0: send
1708279091.075335 cmd_parse_build_commands 0:3 0:1: -N
1708279091.075338 cmd_parse_build_commands 0:3 0:2: %%
1708279091.075341 cmd_parse_build_commands 0:0: send
1708279091.075344 cmd_parse_build_commands 0:1: -N
1708279091.075346 cmd_parse_build_commands 0:2: %%
1708279091.075350 args_parse: -N = %%
1708279091.075353 args_parse: flags end at 3 of 3
1708279091.075357 cmd_parse_build_commands: send-keys -N "%%"
1708279091.075360 args_parse: -N
1708279091.075363 args_parse: -p = (repeat)
1708279091.075366 args_parse: -I = 2
1708279091.075368 args_parse: flags end at 3 of 4
1708279091.075372 args_parse: 3 = send-keys -N "%%" (type 2)
1708279091.075380 cmd_parse_build_commands: command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" }
1708279091.075383 args_parse: -T = copy-mode
1708279091.075386 args_parse: flags end at 2 of 4
1708279091.075389 args_parse: 2 = M-2 (type 1)
1708279091.075396 args_parse: 3 = command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } (type 2)
1708279091.075407 cmd_parse_build_commands: bind-key -T copy-mode M-2 { command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } }
1708279091.075412 cmdq_get_command: [bind-key/0x136038bd0] group 1582
1708279091.075415 cmdq_append <global>: [bind-key/0x136038bd0]
1708279091.075418 yylex_token: bind
1708279091.075421 yylex_token: -Tcopy-mode
1708279091.075423 yylex_token: M-3
1708279091.075427 yylex_token: command-prompt
1708279091.075430 yylex_token: -Np(repeat)
1708279091.075433 yylex_token: -I3
1708279091.075435 yylex_token: send
1708279091.075438 yylex_token: -N
1708279091.075440 yylex_token: %%
1708279091.075444 cmd_parse_build_commands 0:0: bind
1708279091.075447 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.075449 cmd_parse_build_commands 0:2: M-3
1708279091.075452 cmd_parse_build_commands 0:3 0:0: command-prompt
1708279091.075455 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1708279091.075457 cmd_parse_build_commands 0:3 0:2: -I3
1708279091.075460 cmd_parse_build_commands 0:3 0:3 0:0: send
1708279091.075463 cmd_parse_build_commands 0:3 0:3 0:1: -N
1708279091.075466 cmd_parse_build_commands 0:3 0:3 0:2: %%
1708279091.075469 cmd_parse_build_commands 0:0: command-prompt
1708279091.075472 cmd_parse_build_commands 0:1: -Np(repeat)
1708279091.075480 cmd_parse_build_commands 0:2: -I3
1708279091.075483 cmd_parse_build_commands 0:3 0:0: send
1708279091.075485 cmd_parse_build_commands 0:3 0:1: -N
1708279091.075488 cmd_parse_build_commands 0:3 0:2: %%
1708279091.075491 cmd_parse_build_commands 0:0: send
1708279091.075494 cmd_parse_build_commands 0:1: -N
1708279091.075496 cmd_parse_build_commands 0:2: %%
1708279091.075500 args_parse: -N = %%
1708279091.075503 args_parse: flags end at 3 of 3
1708279091.075507 cmd_parse_build_commands: send-keys -N "%%"
1708279091.075510 args_parse: -N
1708279091.075513 args_parse: -p = (repeat)
1708279091.075516 args_parse: -I = 3
1708279091.075519 args_parse: flags end at 3 of 4
1708279091.075523 args_parse: 3 = send-keys -N "%%" (type 2)
1708279091.075530 cmd_parse_build_commands: command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" }
1708279091.075533 args_parse: -T = copy-mode
1708279091.075536 args_parse: flags end at 2 of 4
1708279091.075539 args_parse: 2 = M-3 (type 1)
1708279091.075546 args_parse: 3 = command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } (type 2)
1708279091.075557 cmd_parse_build_commands: bind-key -T copy-mode M-3 { command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } }
1708279091.075562 cmdq_get_command: [bind-key/0x136039230] group 1594
1708279091.075565 cmdq_append <global>: [bind-key/0x136039230]
1708279091.075567 yylex_token: bind
1708279091.075570 yylex_token: -Tcopy-mode
1708279091.075573 yylex_token: M-4
1708279091.075576 yylex_token: command-prompt
1708279091.075579 yylex_token: -Np(repeat)
1708279091.075582 yylex_token: -I4
1708279091.075585 yylex_token: send
1708279091.075588 yylex_token: -N
1708279091.075590 yylex_token: %%
1708279091.075594 cmd_parse_build_commands 0:0: bind
1708279091.075596 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.075599 cmd_parse_build_commands 0:2: M-4
1708279091.075602 cmd_parse_build_commands 0:3 0:0: command-prompt
1708279091.075604 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1708279091.075607 cmd_parse_build_commands 0:3 0:2: -I4
1708279091.075610 cmd_parse_build_commands 0:3 0:3 0:0: send
1708279091.075612 cmd_parse_build_commands 0:3 0:3 0:1: -N
1708279091.075615 cmd_parse_build_commands 0:3 0:3 0:2: %%
1708279091.075619 cmd_parse_build_commands 0:0: command-prompt
1708279091.075621 cmd_parse_build_commands 0:1: -Np(repeat)
1708279091.075624 cmd_parse_build_commands 0:2: -I4
1708279091.075626 cmd_parse_build_commands 0:3 0:0: send
1708279091.075629 cmd_parse_build_commands 0:3 0:1: -N
1708279091.075632 cmd_parse_build_commands 0:3 0:2: %%
1708279091.075635 cmd_parse_build_commands 0:0: send
1708279091.075638 cmd_parse_build_commands 0:1: -N
1708279091.075640 cmd_parse_build_commands 0:2: %%
1708279091.075644 args_parse: -N = %%
1708279091.075646 args_parse: flags end at 3 of 3
1708279091.075651 cmd_parse_build_commands: send-keys -N "%%"
1708279091.075653 args_parse: -N
1708279091.075656 args_parse: -p = (repeat)
1708279091.075659 args_parse: -I = 4
1708279091.075661 args_parse: flags end at 3 of 4
1708279091.075665 args_parse: 3 = send-keys -N "%%" (type 2)
1708279091.075673 cmd_parse_build_commands: command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" }
1708279091.075676 args_parse: -T = copy-mode
1708279091.075678 args_parse: flags end at 2 of 4
1708279091.075681 args_parse: 2 = M-4 (type 1)
1708279091.075688 args_parse: 3 = command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } (type 2)
1708279091.075699 cmd_parse_build_commands: bind-key -T copy-mode M-4 { command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } }
1708279091.075703 cmdq_get_command: [bind-key/0x136039890] group 1606
1708279091.075706 cmdq_append <global>: [bind-key/0x136039890]
1708279091.075709 yylex_token: bind
1708279091.075712 yylex_token: -Tcopy-mode
1708279091.075714 yylex_token: M-5
1708279091.075718 yylex_token: command-prompt
1708279091.075721 yylex_token: -Np(repeat)
1708279091.075723 yylex_token: -I5
1708279091.075726 yylex_token: send
1708279091.075729 yylex_token: -N
1708279091.075731 yylex_token: %%
1708279091.075739 cmd_parse_build_commands 0:0: bind
1708279091.075742 cmd_parse_build_commands 0:1: -Tcopy-mode
1708279091.075744 cmd_parse_build_commands 0:2: M-5
1708279091.075747 cmd_parse_build_commands 0:3 0:0: command-prompt
1708279091.075750 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1708279091.075752 cmd_parse_build_commands 0:3 0:2: -I5
1708279091.075755 cmd_parse_build_commands 0:3 0:3 0:0: send
1708279091.075758 cmd_parse_build_commands 0:3 0:3 0:1: -N
1708279091.075761 cmd_parse_build_commands 0:3 0:3 0:2: %%
1708279091.075764 cmd_parse_build_commands 0:0: command-prompt
